,game_str,play_id,player_position,event_code,home_team,top_bottom_inning,pitcher,batter,player_name,field_x,field_y,pickoff,lead_distance,count_on_first,stolen_bases,steal_score,is_home,avg_rel_point,pitcher_hand,avg_stance,batter_hand,play_per_game_x,runs,away_score,home_score,run_diff,play_per_game_y,outs
1406,y1_d006_JJS_YJD,93,1,1,YJD,bottom,JJS-2194,YJD-0327,YJD-0193,51.6798,80.1384,0,19.12975835479901,89.0,2.0,0.015576341136178545,0,-1.2401645571428568,0,-2.1322480059084192,0,93.0,0.0,0.0,1.0,1.0,93.0,0.0
1407,y1_d006_JJS_YJD,94,1,1,YJD,bottom,JJS-2194,YJD-0327,YJD-0193,51.3471,80.5098,0,19.62575820060196,89.0,2.0,0.015576341136178545,0,-1.2401645571428568,0,-2.1322480059084192,0,94.0,0.0,0.0,1.0,1.0,94.0,0.0
1408,y1_d006_JJS_YJD,95,1,1,YJD,bottom,JJS-2194,YJD-0338,NA,52.0404,78.0762,0,17.270570255799363,0.0,0.0,0.0,0,-1.2401645571428568,0,0.26612873239436624,1,95.0,0.0,0.0,1.0,1.0,95.0,0.0
1409,y1_d006_JJS_YJD,96,1,1,YJD,bottom,JJS-2194,YJD-0338,NA,52.1148,77.6514,0,16.893855406169877,0.0,0.0,0.0,0,-1.2401645571428568,0,0.26612873239436624,1,96.0,0.0,0.0,1.0,1.0,96.0,0.0
1410,y1_d006_JJS_YJD,101,1,1,YJD,top,YJD-0362,JJS-1938,NA,51.8121,77.1306,0,16.69237890498359,0.0,0.0,0.0,1,-1.4428187895815898,0,-0.22122222222222238,0,101.0,0.0,0.0,1.0,1.0,101.0,0.0
1411,y1_d006_JJS_YJD,102,1,1,YJD,top,YJD-0362,JJS-1938,NA,51.8865,76.71,0,16.32828752324867,0.0,0.0,0.0,1,-1.4428187895815898,0,-0.22122222222222238,0,102.0,0.0,0.0,1.0,1.0,102.0,0.0
1412,y1_d006_JJS_YJD,103,1,1,YJD,top,YJD-0362,JJS-1938,NA,51.678,77.8842,0,17.35194940429632,0.0,0.0,0.0,1,-1.4428187895815898,0,-0.22122222222222238,0,103.0,0.0,0.0,1.0,1.0,103.0,0.0
1413,y1_d006_JJS_YJD,104,1,1,YJD,top,YJD-0362,JJS-1938,NA,51.7614,76.6776,0,16.388127216912793,0.0,0.0,0.0,1,-1.4428187895815898,0,-0.22122222222222238,0,104.0,0.0,0.0,1.0,1.0,104.0,0.0
1414,y1_d006_JJS_YJD,106,1,1,YJD,top,YJD-0362,JJS-1938,NA,51.3003,77.1063,0,17.015600558974242,0.0,0.0,0.0,1,-1.4428187895815898,0,-0.22122222222222238,0,106.0,0.0,0.0,1.0,1.0,106.0,0.0
1415,y1_d006_JJS_YJD,118,1,1,YJD,bottom,JJS-2194,YJD-0025,NA,49.2753,78.5544,0,19.457368916644143,0.0,0.0,0.0,0,-1.2401645571428568,0,-1.5608614065180104,0,118.0,0.0,0.0,1.0,1.0,118.0,0.0
1416,y1_d006_JJS_YJD,119,1,1,YJD,bottom,JJS-2194,YJD-0025,NA,49.7385,78.4848,0,19.088113366042588,0.0,0.0,0.0,0,-1.2401645571428568,0,-1.5608614065180104,0,119.0,0.0,0.0,1.0,1.0,119.0,0.0
1417,y1_d006_JJS_YJD,120,1,1,YJD,bottom,JJS-2194,YJD-0025,NA,50.9739,78.7071,0,18.434913299783666,0.0,0.0,0.0,0,-1.2401645571428568,0,-1.5608614065180104,0,120.0,0.0,0.0,1.0,1.0,120.0,0.0
1418,y1_d006_JJS_YJD,121,1,1,YJD,bottom,JJS-2194,YJD-0185,YJD-0025,48.9387,79.0731,0,20.06486883140499,147.0,0.0,0.0,0,-1.2401645571428568,0,1.6771800865800868,1,121.0,0.0,0.0,1.0,1.0,121.0,1.0
1419,y1_d006_JJS_YJD,162,1,1,YJD,top,YJD-0362,JJS-1625,JJS-2128,55.6074,72.9768,0,11.067661344589725,17.0,0.0,0.0,1,-1.4428187895815898,0,-1.6109826923076924,0,162.0,0.0,0.0,1.0,1.0,162.0,0.0
1420,y1_d006_JJS_YJD,163,1,1,YJD,top,YJD-0362,JJS-1625,JJS-2128,55.1196,71.3748,0,10.256903805976652,17.0,0.0,0.0,1,-1.4428187895815898,0,-1.6109826923076924,0,163.0,0.0,0.0,1.0,1.0,163.0,0.0
1421,y1_d006_JJS_YJD,169,1,1,YJD,bottom,JJS-2194,YJD-0327,NA,57.1773,72.6477,0,9.838563954813985,0.0,0.0,0.0,0,-1.2401645571428568,0,-2.1322480059084192,0,169.0,1.0,1.0,2.0,1.0,169.0,0.0
1422,y1_d006_JJS_YJD,170,1,1,YJD,bottom,JJS-2194,YJD-0327,NA,58.1922,71.9061,0,8.652701654094194,0.0,0.0,0.0,0,-1.2401645571428568,0,-2.1322480059084192,0,170.0,0.0,1.0,2.0,1.0,170.0,0.0
1423,y1_d006_JJS_YJD,172,1,1,YJD,bottom,JJS-2194,YJD-0338,NA,55.4544,78.072,0,15.345535524953693,0.0,0.0,0.0,0,-1.2401645571428568,0,0.26612873239436624,1,172.0,0.0,1.0,2.0,1.0,172.0,0.0
1424,y1_d006_JJS_YJD,173,1,1,YJD,bottom,JJS-2194,YJD-0338,NA,54.6234,79.1904,0,16.729012534619358,0.0,0.0,0.0,0,-1.2401645571428568,0,0.26612873239436624,1,173.0,0.0,1.0,2.0,1.0,173.0,0.0
1425,y1_d006_JJS_YJD,175,1,1,YJD,top,YJD-0105,JJS-1938,NA,55.2096,77.1321,0,14.66256863520154,0.0,0.0,0.0,1,0.6416178131868132,1,-0.22122222222222238,0,175.0,0.0,1.0,2.0,1.0,175.0,0.0
1426,y1_d006_JJS_YJD,177,1,1,YJD,top,YJD-0105,JJS-1938,NA,54.8175,78.7941,0,16.288816523927718,0.0,0.0,0.0,1,0.6416178131868132,1,-0.22122222222222238,0,177.0,0.0,1.0,2.0,1.0,177.0,0.0
1427,y1_d006_JJS_YJD,199,1,1,YJD,bottom,JJS-1324,YJD-0025,NA,55.9824,72.4563,0,10.42858542161678,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.5608614065180104,0,199.0,0.0,1.0,2.0,1.0,199.0,0.0
1428,y1_d006_JJS_YJD,209,1,1,YJD,bottom,JJS-1324,YJD-0066,NA,51.3261,76.9068,0,16.851363856074496,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.6099913043478262,0,209.0,0.0,1.0,2.0,1.0,209.0,0.0
1429,y1_d006_JJS_YJD,210,1,1,YJD,bottom,JJS-1324,YJD-0066,NA,50.5647,79.4034,0,19.231753139074794,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.6099913043478262,0,210.0,0.0,1.0,2.0,1.0,210.0,0.0
1430,y1_d006_JJS_YJD,211,1,1,YJD,bottom,JJS-1324,YJD-0066,NA,50.8731,77.2308,0,17.397258732854006,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.6099913043478262,0,211.0,0.0,1.0,2.0,1.0,211.0,0.0
1431,y1_d006_JJS_YJD,212,1,1,YJD,bottom,JJS-1324,YJD-0066,NA,50.6883,78.9723,0,18.821715626223888,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.6099913043478262,0,212.0,0.0,1.0,2.0,1.0,212.0,0.0
1432,y1_d006_JJS_YJD,213,1,1,YJD,bottom,JJS-1324,YJD-0066,NA,50.6397,78.5088,0,18.5016223012187,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.6099913043478262,0,213.0,0.0,1.0,2.0,1.0,213.0,0.0
1433,y1_d006_JJS_YJD,240,1,1,YJD,bottom,JJS-1324,YJD-0172,NA,53.4132,79.3269,0,17.47900616290143,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.7907712707182322,0,240.0,0.0,1.0,2.0,1.0,240.0,0.0
1434,y1_d006_JJS_YJD,241,1,1,YJD,bottom,JJS-1324,YJD-0172,NA,54.9729,76.3239,0,14.11491059589999,0.0,0.0,0.0,0,-1.5801581470588235,0,-1.7907712707182322,0,241.0,0.0,1.0,2.0,1.0,241.0,0.0
1435,y1_d006_JJS_YJD,242,1,1,YJD,bottom,JJS-1324,YJD-0007,NA,55.275,76.7136,0,14.273743554954777,0.0,0.0,0.0,0,-1.5801581470588235,0,0.656433759590793,1,242.0,0.0,1.0,2.0,1.0,242.0,0.0
1436,y1_d006_JJS_YJD,243,1,1,YJD,bottom,JJS-1324,YJD-0007,NA,53.7837,78.453,0,16.545250846503965,0.0,0.0,0.0,0,-1.5801581470588235,0,0.656433759590793,1,243.0,0.0,1.0,2.0,1.0,243.0,0.0
1437,y1_d006_JJS_YJD,245,1,1,YJD,bottom,JJS-1324,YJD-0193,NA,47.0241,83.2989,0,24.49143628510267,0.0,0.0,0.0,0,-1.5801581470588235,0,0.4631986547085202,1,245.0,0.0,1.0,2.0,1.0,245.0,0.0
1438,y1_d006_JJS_YJD,271,1,1,YJD,bottom,JJS-1565,YJD-0338,NA,53.6955,77.6187,0,15.90744788539368,0.0,0.0,0.0,0,-1.948758818181818,0,0.26612873239436624,1,271.0,0.0,1.0,2.0,1.0,271.0,0.0
1439,y1_d006_JJS_YJD,272,1,1,YJD,bottom,JJS-1565,YJD-0338,NA,53.3736,77.9775,0,16.386453646070688,0.0,0.0,0.0,0,-1.948758818181818,0,0.26612873239436624,1,272.0,0.0,1.0,2.0,1.0,272.0,0.0
1440,y1_d006_JJS_YJD,273,1,1,YJD,bottom,JJS-1565,YJD-0338,NA,53.0847,76.5834,0,15.453111196720208,0.0,0.0,0.0,0,-1.948758818181818,0,0.26612873239436624,1,273.0,0.0,1.0,2.0,1.0,273.0,0.0
1441,y1_d006_JJS_YJD,274,1,1,YJD,bottom,JJS-1565,YJD-0338,NA,52.0404,78.0762,0,17.270570255799363,0.0,0.0,0.0,0,-1.948758818181818,0,0.26612873239436624,1,274.0,0.0,1.0,2.0,1.0,274.0,0.0
1442,y1_d006_JJS_YJD,275,1,1,YJD,bottom,JJS-1565,YJD-0025,NA,52.197,79.4631,0,18.279478861710565,0.0,0.0,0.0,0,-1.948758818181818,0,-1.5608614065180104,0,275.0,0.0,1.0,2.0,1.0,275.0,0.0
1443,y1_d006_JJS_YJD,277,1,1,YJD,top,YJD-0251,JJS-2517,NA,53.5845,84.9204,0,22.291308426041233,0.0,0.0,0.0,1,-1.68212445472973,0,-1.066579591836735,0,277.0,0.0,1.0,2.0,1.0,277.0,0.0
1444,y1_d006_JJS_YJD,280,1,1,YJD,top,YJD-0251,JJS-2517,NA,52.4526,76.7424,0,15.979895661901153,0.0,0.0,0.0,1,-1.68212445472973,0,-1.066579591836735,0,280.0,0.0,1.0,2.0,1.0,280.0,0.0
1445,y1_d006_JJS_YJD,281,1,1,YJD,top,YJD-0251,JJS-2128,NA,51.1341,77.3631,0,17.317324859009716,0.0,0.0,0.0,1,-1.68212445472973,0,-0.08587692307692314,0,281.0,0.0,1.0,2.0,1.0,281.0,0.0
1446,y1_d006_JJS_YJD,282,1,1,YJD,top,YJD-0251,JJS-2128,NA,52.4898,75.6882,0,15.16658439749267,0.0,0.0,0.0,1,-1.68212445472973,0,-0.08587692307692314,0,282.0,0.0,1.0,2.0,1.0,282.0,0.0
1447,y1_d006_JJS_YJD,283,1,1,YJD,top,YJD-0251,JJS-2128,NA,53.7921,76.3629,0,14.840712191198993,0.0,0.0,0.0,1,-1.68212445472973,0,-0.08587692307692314,0,283.0,0.0,1.0,2.0,1.0,283.0,0.0
1448,y1_d006_JJS_YJD,284,1,1,YJD,top,YJD-0251,JJS-1625,NA,53.313,77.0907,0,15.70968553629459,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,284.0,0.0,1.0,2.0,1.0,284.0,0.0
1449,y1_d006_JJS_YJD,285,1,1,YJD,top,YJD-0251,JJS-1625,NA,53.3415,79.7592,0,17.88123950218595,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,285.0,0.0,1.0,2.0,1.0,285.0,0.0
1450,y1_d006_JJS_YJD,286,1,1,YJD,top,YJD-0251,JJS-1625,NA,54.06,78.5988,0,16.516538026301014,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,286.0,0.0,1.0,2.0,1.0,286.0,0.0
1451,y1_d006_JJS_YJD,287,1,1,YJD,top,YJD-0251,JJS-1625,NA,53.3814,81.1359,0,19.03522459254519,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,287.0,0.0,1.0,2.0,1.0,287.0,0.0
1452,y1_d006_JJS_YJD,288,1,1,YJD,top,YJD-0251,JJS-1625,NA,53.016,79.2954,0,17.672519736018245,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,288.0,0.0,1.0,2.0,1.0,288.0,0.0
1453,y1_d006_JJS_YJD,290,1,1,YJD,top,YJD-0251,JJS-1625,NA,52.2732,80.1687,0,18.81253981753058,0.0,0.0,0.0,1,-1.68212445472973,0,-1.6109826923076924,0,290.0,0.0,1.0,2.0,1.0,290.0,0.0
1454,y1_d006_MCJ_RZQ,312,1,1,RZQ,top,RZQ-0262,MCJ-1889,NA,52.593,76.4916,0,15.698041879816088,0.0,0.0,0.0,1,-1.4168246532663316,0,-1.3567500000000001,0,312.0,0.0,0.0,0.0,0.0,312.0,0.0
1455,y1_d006_MCJ_RZQ,314,1,1,RZQ,top,RZQ-0262,MCJ-1889,NA,52.7649,74.3088,0,13.984407354734879,0.0,0.0,0.0,1,-1.4168246532663316,0,-1.3567500000000001,0,314.0,0.0,0.0,0.0,0.0,314.0,0.0
1456,y1_d006_MCJ_RZQ,315,1,1,RZQ,top,RZQ-0262,MCJ-1889,NA,53.544,74.4264,0,13.52462855573703,0.0,0.0,0.0,1,-1.4168246532663316,0,-1.3567500000000001,0,315.0,1.0,1.0,0.0,-1.0,315.0,0.0
1457,y1_d006_MCJ_RZQ,317,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,52.83,75.0363,0,14.45807689343288,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,317.0,0.0,1.0,0.0,-1.0,317.0,0.0
1458,y1_d006_MCJ_RZQ,318,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,52.6704,76.8351,0,15.910638046704438,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,318.0,0.0,1.0,0.0,-1.0,318.0,0.0
1459,y1_d006_MCJ_RZQ,319,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,53.0889,74.7342,0,14.060716732080179,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,319.0,0.0,1.0,0.0,-1.0,319.0,0.0
1460,y1_d006_MCJ_RZQ,320,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,52.8111,74.8896,0,14.3649668385815,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,320.0,0.0,1.0,0.0,-1.0,320.0,0.0
1461,y1_d006_MCJ_RZQ,321,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,52.6194,75.0822,0,14.63666727794096,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,321.0,0.0,1.0,0.0,-1.0,321.0,0.0
1462,y1_d006_MCJ_RZQ,322,1,1,RZQ,top,RZQ-0262,MCJ-2556,NA,50.1651,76.5366,0,17.401644848913463,0.0,0.0,0.0,1,-1.4168246532663316,0,-3.3031714285714284,0,322.0,0.0,1.0,0.0,-1.0,322.0,0.0
1463,y1_d007_JJS_YJD,23,1,1,YJD,bottom,JJS-2229,YJD-0327,YJD-0345,52.6179,74.6301,0,14.314978201719397,285.0,5.0,0.028235752849721057,0,-1.1347302253521125,0,-2.1322480059084192,0,23.0,0.0,0.0,0.0,0.0,23.0,1.0
1464,y1_d007_JJS_YJD,25,1,1,YJD,bottom,JJS-2229,YJD-0327,YJD-0345,54.2457,75.1842,0,13.635046997910356,285.0,5.0,0.028235752849721057,0,-1.1347302253521125,0,-2.1322480059084192,0,25.0,0.0,0.0,0.0,0.0,25.0,0.0
1465,y1_d007_JJS_YJD,28,1,1,YJD,bottom,JJS-2229,YJD-0338,YJD-0327,53.5203,74.2452,0,13.409075862072614,158.0,1.0,0.0,0,-1.1347302253521125,0,0.26612873239436624,1,28.0,0.0,0.0,0.0,0.0,28.0,0.0
1466,y1_d007_JJS_YJD,29,1,1,YJD,bottom,JJS-2229,YJD-0338,YJD-0327,54.0711,73.7607,0,12.67851936495764,158.0,1.0,0.0,0,-1.1347302253521125,0,0.26612873239436624,1,29.0,0.0,0.0,0.0,0.0,29.0,0.0
1467,y1_d007_JJS_YJD,30,1,1,YJD,bottom,JJS-2229,YJD-0338,YJD-0327,52.443,75.0249,0,14.71849131915724,158.0,1.0,0.0,0,-1.1347302253521125,0,0.26612873239436624,1,30.0,0.0,0.0,0.0,0.0,30.0,0.0
1468,y1_d007_JJS_YJD,31,1,1,YJD,bottom,JJS-2229,YJD-0281,YJD-0327,52.575,77.4555,0,16.45190597788837,158.0,1.0,0.0,0,-1.1347302253521125,0,-1.2042823008849557,0,31.0,0.0,0.0,0.0,0.0,31.0,0.0
1469,y1_d007_JJS_YJD,33,1,1,YJD,bottom,JJS-2229,YJD-0281,YJD-0327,53.5764,74.1486,0,13.300457687646807,158.0,1.0,0.0,0,-1.1347302253521125,0,-1.2042823008849557,0,33.0,0.0,0.0,0.0,0.0,33.0,0.0
1470,y1_d007_JJS_YJD,34,1,1,YJD,bottom,JJS-2229,YJD-0281,YJD-0327,53.2311,74.9883,0,14.149613634763696,158.0,1.0,0.0,0,-1.1347302253521125,0,-1.2042823008849557,0,34.0,0.0,0.0,0.0,0.0,34.0,0.0
1471,y1_d007_JJS_YJD,46,1,1,YJD,top,YJD-0293,JJS-1116,JJS-2128,51.9654,76.8888,0,16.40952067865943,17.0,0.0,0.0,1,-1.2508235194613377,0,-2.0823551020408164,0,46.0,0.0,0.0,1.0,1.0,46.0,0.0
1472,y1_d007_JJS_YJD,47,1,1,YJD,top,YJD-0293,JJS-1116,JJS-2128,52.6581,76.2924,0,15.504669897374885,17.0,0.0,0.0,1,-1.2508235194613377,0,-2.0823551020408164,0,47.0,0.0,0.0,1.0,1.0,47.0,0.0
1473,y1_d007_JJS_YJD,48,1,1,YJD,top,YJD-0293,JJS-1116,JJS-2128,53.4357,76.8582,0,15.450569682798246,17.0,0.0,0.0,1,-1.2508235194613377,0,-2.0823551020408164,0,48.0,0.0,0.0,1.0,1.0,48.0,0.0
1474,y1_d007_JJS_YJD,49,1,1,YJD,top,YJD-0293,JJS-1116,JJS-2128,50.9472,78.6036,0,18.372999587219073,17.0,0.0,0.0,1,-1.2508235194613377,0,-2.0823551020408164,0,49.0,0.0,0.0,1.0,1.0,49.0,0.0
1475,y1_d007_JJS_YJD,50,1,1,YJD,top,YJD-0293,JJS-2059,JJS-2128,50.6976,74.538,0,15.668375624154937,17.0,0.0,0.0,1,-1.2508235194613377,0,0.4615764705882353,1,50.0,0.0,0.0,1.0,1.0,50.0,0.0
1476,y1_d007_JJS_YJD,51,1,1,YJD,top,YJD-0293,JJS-2059,JJS-2128,53.622,75.3132,0,14.133667515907899,17.0,0.0,0.0,1,-1.2508235194613377,0,0.4615764705882353,1,51.0,0.0,0.0,1.0,1.0,51.0,0.0
1477,y1_d007_JJS_YJD,55,1,1,YJD,bottom,JJS-2229,YJD-0185,NA,48.8694,80.0793,0,20.851013163427602,0.0,0.0,0.0,0,-1.1347302253521125,0,1.6771800865800868,1,55.0,0.0,0.0,1.0,1.0,55.0,0.0
1478,y1_d007_JJS_YJD,57,1,1,YJD,bottom,JJS-2229,YJD-0185,NA,49.821,79.5144,0,19.797627998423003,0.0,0.0,0.0,0,-1.1347302253521125,0,1.6771800865800868,1,57.0,0.0,0.0,1.0,1.0,57.0,0.0
1479,y1_d007_JJS_YJD,65,1,1,YJD,bottom,JJS-2229,YJD-0223,YJD-0025,53.3988,72.948,0,12.588445629477317,147.0,0.0,0.0,0,-1.1347302253521125,0,1.051291304347826,1,65.0,0.0,0.0,2.0,2.0,65.0,1.0
1480,y1_d007_JJS_YJD,66,1,1,YJD,bottom,JJS-2229,YJD-0223,YJD-0025,53.1309,74.0007,0,13.507456396682999,147.0,0.0,0.0,0,-1.1347302253521125,0,1.051291304347826,1,66.0,0.0,0.0,2.0,2.0,66.0,0.0
1481,y1_d007_JJS_YJD,68,1,1,YJD,bottom,JJS-2229,YJD-0223,YJD-0025,53.2551,74.2815,0,13.619196422806441,147.0,0.0,0.0,0,-1.1347302253521125,0,1.051291304347826,1,68.0,0.0,0.0,2.0,2.0,68.0,0.0
1482,y1_d007_JJS_YJD,90,1,1,YJD,top,YJD-0293,JJS-1890,NA,52.2651,78.5652,0,17.517555809161728,0.0,0.0,0.0,1,-1.2508235194613377,0,-1.9261783783783786,0,90.0,0.0,0.0,2.0,2.0,90.0,0.0
1483,y1_d007_JJS_YJD,91,1,1,YJD,top,YJD-0293,JJS-1890,NA,45.7374,80.0196,0,23.014462139515885,0.0,0.0,0.0,1,-1.2508235194613377,0,-1.9261783783783786,0,91.0,0.0,0.0,2.0,2.0,91.0,0.0
1484,y1_d007_JJS_YJD,92,1,1,YJD,top,YJD-0293,JJS-1110,NA,54.2754,72.915,0,11.930279441650704,0.0,0.0,0.0,1,-1.2508235194613377,0,-2.2680000000000002,0,92.0,0.0,0.0,2.0,2.0,92.0,0.0
1485,y1_d007_JJS_YJD,93,1,1,YJD,top,YJD-0293,JJS-1110,NA,54.1758,76.3203,0,14.574841602050872,0.0,0.0,0.0,1,-1.2508235194613377,0,-2.2680000000000002,0,93.0,0.0,0.0,2.0,2.0,93.0,0.0
1486,y1_d007_JJS_YJD,105,1,1,YJD,bottom,JJS-2229,YJD-0281,NA,51.9573,81.747,0,20.301742720485507,0.0,0.0,0.0,0,-1.1347302253521125,0,-1.2042823008849557,0,105.0,0.0,1.0,2.0,1.0,105.0,0.0
1487,y1_d007_JJS_YJD,130,1,1,YJD,bottom,JJS-2460,YJD-0345,NA,54.21,75.9705,0,14.274958623133267,0.0,0.0,0.0,0,0.57159702,1,1.966541545524101,1,130.0,0.0,1.0,2.0,1.0,130.0,0.0
1488,y1_d007_JJS_YJD,131,1,1,YJD,bottom,JJS-2460,YJD-0327,YJD-0345,53.0691,75.9195,0,14.9538396394188,285.0,5.0,0.028235752849721057,0,0.57159702,1,-2.1322480059084192,0,131.0,0.0,1.0,2.0,1.0,131.0,1.0
1489,y1_d007_JJS_YJD,144,1,1,YJD,top,YJD-0293,JJS-2238,NA,54.6324,75.663,0,13.774975699148401,0.0,0.0,0.0,1,-1.2508235194613377,0,0.18722272727272724,1,144.0,0.0,1.0,3.0,2.0,144.0,0.0
1490,y1_d007_JJS_YJD,145,1,1,YJD,top,YJD-0293,JJS-2238,NA,53.6046,76.9407,0,15.413834482195274,0.0,0.0,0.0,1,-1.2508235194613377,0,0.18722272727272724,1,145.0,0.0,1.0,3.0,2.0,145.0,0.0
1491,y1_d007_JJS_YJD,147,1,1,YJD,top,YJD-0293,JJS-2238,NA,54.2562,74.4183,0,13.041799863208274,0.0,0.0,0.0,1,-1.2508235194613377,0,0.18722272727272724,1,147.0,0.0,1.0,3.0,2.0,147.0,0.0
1492,y1_d007_JJS_YJD,148,1,1,YJD,top,YJD-0293,JJS-2238,NA,54.5637,76.8135,0,14.750077122939132,0.0,0.0,0.0,1,-1.2508235194613377,0,0.18722272727272724,1,148.0,0.0,1.0,3.0,2.0,148.0,0.0
1493,y1_d007_JJS_YJD,149,1,1,YJD,top,YJD-0293,JJS-2517,JJS-2238,55.4775,73.9956,0,11.937453113092003,12.0,0.0,0.0,1,-1.2508235194613377,0,-1.066579591836735,0,149.0,0.0,1.0,3.0,2.0,149.0,1.0
1494,y1_d007_JJS_YJD,157,1,1,YJD,top,YJD-0293,JJS-1116,JJS-2187,53.0562,76.0221,0,15.040162333445299,12.0,0.0,0.0,1,-1.2508235194613377,0,-2.0823551020408164,0,157.0,0.0,1.0,3.0,2.0,157.0,0.0
1495,y1_d007_JJS_YJD,177,1,1,YJD,bottom,JJS-2460,YJD-0025,YJD-0185,53.6904,75.0315,0,13.875800818799643,179.0,1.0,0.0,0,0.57159702,1,-1.5608614065180104,0,177.0,0.0,1.0,3.0,2.0,177.0,0.0
1496,y1_d007_JJS_YJD,206,1,1,YJD,bottom,JJS-2460,YJD-0020,NA,52.1709,77.7405,0,16.927381083643482,0.0,0.0,0.0,0,0.57159702,1,-1.8047604395604393,0,206.0,0.0,1.0,3.0,2.0,206.0,0.0
1497,y1_d007_JJS_YJD,234,1,1,YJD,bottom,JJS-1092,YJD-0025,NA,52.8507,75.108,0,14.496040533734186,0.0,0.0,0.0,0,0.38474684210526316,1,-1.5608614065180104,0,234.0,0.0,1.0,3.0,2.0,234.0,0.0
1498,y1_d007_JJS_YJD,235,1,1,YJD,bottom,JJS-1092,YJD-0025,NA,53.3043,75.2193,0,14.271982959016547,0.0,0.0,0.0,0,0.38474684210526316,1,-1.5608614065180104,0,235.0,0.0,1.0,3.0,2.0,235.0,0.0
1499,y1_d007_JJS_YJD,242,1,1,YJD,top,YJD-0370,JJS-1834,NA,54.9792,74.2317,0,12.433288476459161,0.0,0.0,0.0,1,1.0033403089005235,1,-1.780542857142857,0,242.0,0.0,1.0,3.0,2.0,242.0,0.0
1500,y1_d007_JJS_YJD,244,1,1,YJD,top,YJD-0370,JJS-2238,NA,55.2003,74.2908,0,12.340897642540028,0.0,0.0,0.0,1,1.0033403089005235,1,0.18722272727272724,1,244.0,0.0,1.0,3.0,2.0,244.0,0.0
1501,y1_d007_JJS_YJD,246,1,1,YJD,top,YJD-0370,JJS-2238,NA,55.692,72.6795,0,10.787661494243807,0.0,0.0,0.0,1,1.0033403089005235,1,0.18722272727272724,1,246.0,0.0,1.0,3.0,2.0,246.0,0.0
1502,y1_d007_JJS_YJD,248,1,1,YJD,top,YJD-0370,JJS-2238,NA,54.9852,73.4835,0,11.85816651137756,0.0,0.0,0.0,1,1.0033403089005235,1,0.18722272727272724,1,248.0,0.0,1.0,3.0,2.0,248.0,0.0
1503,y1_d007_JJS_YJD,249,1,1,YJD,top,YJD-0370,JJS-2238,NA,54.8028,75.3282,0,13.404942616059605,0.0,0.0,0.0,1,1.0033403089005235,1,0.18722272727272724,1,249.0,0.0,1.0,3.0,2.0,249.0,0.0
1504,y1_d007_JJS_YJD,251,1,1,YJD,top,YJD-0370,JJS-2517,NA,47.097,80.1954,0,22.154114299840536,0.0,0.0,0.0,1,1.0033403089005235,1,-1.066579591836735,0,251.0,1.0,2.0,3.0,1.0,251.0,0.0
1505,y1_d007_JJS_YJD,257,1,1,YJD,bottom,JJS-1092,YJD-0066,NA,56.2503,74.1975,0,11.639221401620814,0.0,0.0,0.0,0,0.38474684210526316,1,-1.6099913043478262,0,257.0,0.0,2.0,3.0,1.0,257.0,0.0
1506,y1_d007_JJS_YJD,259,1,1,YJD,bottom,JJS-1092,YJD-0066,NA,54.0744,75.5187,0,14.002890842394432,0.0,0.0,0.0,0,0.38474684210526316,1,-1.6099913043478262,0,259.0,0.0,2.0,3.0,1.0,259.0,0.0
1507,y1_d007_JJS_YJD,260,1,1,YJD,bottom,JJS-1092,YJD-0020,YJD-0066,53.5281,78.1107,0,16.40613366793534,62.0,0.0,0.0,0,0.38474684210526316,1,-1.8047604395604393,0,260.0,0.0,2.0,3.0,1.0,260.0,1.0
1508,y1_d007_JJS_YJD,261,1,1,YJD,bottom,JJS-1092,YJD-0020,YJD-0066,46.4229,82.3608,0,24.184762807032424,62.0,0.0,0.0,0,0.38474684210526316,1,-1.8047604395604393,0,261.0,0.0,2.0,3.0,1.0,261.0,0.0
